iter,total,val_l2,elapsed,L_ic,L_vel,L_bc_u,L_bc_m,L_pde,lam_ic,lam_vel,lam_bc_u,lam_bc_m,lam_pde
1,10.265849113464355,1.9213584854374839,1.1770737171173096,0.5442142486572266,0.34553855657577515,0.0181950181722641,0.06635649502277374,0.0005168174393475056,16.4704685515675,1.0755310468036163,20.350733260621876,7.681483750889643,98.19689399220638
100,2.838043212890625,0.9981086630097021,13.68649935722351,0.1278943121433258,0.011633427813649178,0.01750311814248562,0.00630711717531085,0.0032017568591982126,16.4704685515675,1.0755310468036163,20.350733260621876,7.681483750889643,98.19689399220638
200,2.1362905502319336,0.9915340863917514,37.32845592498779,0.05982042849063873,0.015976807102560997,0.01921037584543228,0.005460529588162899,0.004662182182073593,20.582911939418373,1.6170947295634133,30.010047485988082,5.029226433848853,59.030182513071516
300,1.0273563861846924,0.9995026142097512,128.203027009964,0.013181475922465324,0.005839461460709572,0.002293321769684553,0.07244391739368439,0.005309839732944965,20.582911939418373,1.6170947295634133,30.010047485988082,5.029226433848853,59.030182513071516
400,1.7060174942016602,0.9982233254623194,210.73117780685425,0.02016972005367279,0.1839355230331421,0.003336462192237377,0.093825563788414,0.0036713359877467155,29.687273532160656,1.5014756060447114,62.57185478356034,4.9796578634121555,42.23832091219354
500,0.2438453733921051,1.0103125190230537,356.9807662963867,0.0010380103485658765,0.0047736396081745625,0.0004878224281128496,0.015587396919727325,0.002313499106094241,29.687273532160656,1.5014756060447114,62.57185478356034,4.9796578634121555,42.23832091219354
600,0.16780567169189453,1.0076837920222614,458.70317697525024,0.00020021254022140056,0.001005341182462871,0.00010204552381765097,0.007598606403917074,0.0027422753628343344,38.241672374859014,1.4621802707294789,88.9664043673107,4.5460056402471025,41.95686834806021
700,0.1262090802192688,1.0066720406428418,513.1230421066284,0.0003128214448224753,0.0024963594041764736,6.910557567607611e-05,0.0014962938148528337,0.0023272924590855837,38.241672374859014,1.4621802707294789,88.9664043673107,4.5460056402471025,41.95686834806021
800,0.07479401677846909,1.004891035701176,560.3936848640442,9.068972576642409e-05,0.000588645285461098,5.6807366490829736e-05,0.0009924385230988264,0.0016005345387384295,54.443207746057666,1.6841470325032564,106.00288227184042,3.457517235842001,37.1201535469
900,0.12221458554267883,1.0059413252138094,609.3571491241455,2.7024630981031805e-05,0.0005655658897012472,3.3823002013377845e-05,0.0008649331866763532,0.0030499582644551992,54.443207746057666,1.6841470325032564,106.00288227184042,3.457517235842001,37.1201535469
1000,0.09245894104242325,1.0060016781418053,663.9225811958313,4.966456617694348e-05,0.0008727301610633731,4.552565951598808e-05,0.0005954811931587756,0.002129876520484686,59.642421435482525,1.662506503739533,134.67335193390912,3.187685928469209,37.56866187543333
