iter,total,val_l2,elapsed,L_ic,L_vel,L_bc_u,L_bc_m,L_pde,lam_ic,lam_vel,lam_bc_u,lam_bc_m,lam_pde
1,3.7517006397247314,1.7504383471496296,1.2608201503753662,0.5442142486572266,0.10498285293579102,0.019800489768385887,0.03817585110664368,8.512948988936841e-05,6.08488024991745,1.2891529408326807,7.290839187377379,2.9709819311106043,553.2853990839559
100,1.683219075202942,1.0186861215615663,14.787447214126587,0.217210590839386,0.0046222396194934845,0.03604447841644287,0.001641825889237225,0.0001588467275723815,6.08488024991745,1.2891529408326807,7.290839187377379,2.9709819311106043,553.2853990839559
200,3.645723819732666,1.0218983547226916,29.36033821105957,0.17948251962661743,0.018846627324819565,0.059958841651678085,0.008097114972770214,0.0002184683980885893,13.49868523530215,1.7263360106803363,17.971152179810172,2.59267459453461,420.59981004430665
300,1.930832862854004,0.9941372348345238,43.17948269844055,0.08792328834533691,0.011104266159236431,0.013091636821627617,0.009422693401575089,0.0011058318195864558,13.49868523530215,1.7263360106803363,17.971152179810172,2.59267459453461,420.59981004430665
400,2.939495325088501,0.9711626699662577,57.20147490501404,0.06989163160324097,0.09327811002731323,0.01597316935658455,0.0072963121347129345,0.0010263717267662287,24.870575976534887,1.8661681355205868,45.85281705485038,2.4025770233389663,270.1094991472397
500,1.0952746868133545,0.932311057296431,70.18358373641968,0.010866180062294006,0.01284960750490427,0.0033566404599696398,0.03177981451153755,0.00211315113119781,24.870575976534887,1.8661681355205868,45.85281705485038,2.4025770233389663,270.1094991472397
600,0.7785413265228271,0.9090520310141006,84.15652656555176,0.005008684005588293,0.009861161932349205,0.0019843815825879574,0.01176508329808712,0.002038382226601243,39.21734969085288,1.9122270978410971,89.23120634765255,2.3100218056090434,176.12538166211425
700,0.630578875541687,0.884734856586445,97.19587755203247,0.0020727936644107103,0.006297742016613483,0.0009489443618804216,0.015084827318787575,0.0023717477452009916,39.21734969085288,1.9122270978410971,89.23120634765255,2.3100218056090434,176.12538166211425
800,0.39968180656433105,0.8661382972318517,111.32671189308167,0.000664037826936692,0.0008659071754664183,0.0011078203096985817,0.0065896958112716675,0.001826212159357965,61.97704074674128,2.1362903238008597,123.1280124514733,2.0840460838582624,113.09745580439736
900,0.36087745428085327,0.8524777148289502,123.92854118347168,0.00013765523908659816,0.00078299775486812,0.0003784860600717366,0.002744922647252679,0.0026379949413239956,61.97704074674128,2.1362903238008597,123.1280124514733,2.0840460838582624,113.09745580439736
1000,0.3056582808494568,0.8418845198025574,138.236074924469,5.860125020262785e-05,0.0005140018765814602,0.00042924375156871974,0.004240586422383785,0.0023616969119757414,72.50359259879325,2.0928527348787727,177.95523869020167,2.081005505511672,91.08826710763609
