iter,total,val_l2,elapsed,L_ic,L_vel,L_bc_u,L_bc_m,L_pde,lam_ic,lam_vel,lam_bc_u,lam_bc_m,lam_pde
1,10.30495834350586,1.9194136161513993,1.171966791152954,0.5442142486572266,0.34553855657577515,0.0181950181722641,0.06635649502277374,0.000915090146008879,16.4704685515675,1.0755310468036163,20.350733260621876,7.681483750889643,98.19689399220638
100,3.0238051414489746,0.9981214863861256,12.366344451904297,0.13916826248168945,0.008690748363733292,0.019045967608690262,0.00595875782892108,0.002942250110208988,16.4704685515675,1.0755310468036163,20.350733260621876,7.681483750889643,98.19689399220638
200,2.3164989948272705,1.005798243975464,24.930639028549194,0.05083996802568436,0.01736726239323616,0.01881498098373413,0.031702231615781784,0.003420945955440402,23.946959541880418,1.600259223496852,36.925898390444466,4.9631458681095175,64.05865710349985
300,1.0923019647598267,0.9965358313958521,36.46492028236389,0.013709991239011288,0.19922372698783875,0.0015974609414115548,0.015219719149172306,0.004849530756473541,23.946959541880418,1.600259223496852,36.925898390444466,4.9631458681095175,64.05865710349985
400,0.490605890750885,0.996837979782729,49.06170582771301,0.004939914681017399,0.0022827647626399994,0.0006986832013353705,0.025718143209815025,0.0035563369747251272,30.110860329380024,1.5424034633700139,73.68547103176033,4.4048726268633684,48.80637511886175
500,0.21302200853824615,1.0019421076847894,60.55800795555115,0.00046308283344842494,0.001221313956193626,0.0002008639567065984,0.0021226948592811823,0.0035455096513032913,30.110860329380024,1.5424034633700139,73.68547103176033,4.4048726268633684,48.80637511886175
600,0.15851210057735443,1.0104215511807892,72.40062618255615,0.0003359403053764254,0.0024419836699962616,8.010146848391742e-05,0.0007937876507639885,0.0030834577046334743,40.843217548729584,1.527928173638927,101.05127082845563,3.964040072446449,42.1017872252899
700,0.14355584979057312,1.0234688419428546,83.5967926979065,0.00012022074952255934,0.002008279087021947,8.615361002739519e-05,0.0012251675361767411,0.0028980858623981476,40.843217548729584,1.527928173638927,101.05127082845563,3.964040072446449,42.1017872252899
800,0.12275361269712448,1.0388606230254782,95.98869895935059,0.0001822963240556419,0.0017407283885404468,4.415547664393671e-05,0.0010540946386754513,0.002615471603348851,62.922038139275756,1.7861014758251414,121.89584414268438,3.062692624189909,38.06705312289955
900,0.12329576909542084,1.0546340194113486,107.57321667671204,3.300427852082066e-05,0.0012785055441781878,1.5956955394358374e-05,0.0005306513048708439,0.0030305790714919567,62.922038139275756,1.7861014758251414,121.89584414268438,3.062692624189909,38.06705312289955
1000,0.10164205729961395,1.0674216196797706,119.75129342079163,3.195142562617548e-05,0.0010314211249351501,1.92472361959517e-05,0.00027534778928384185,0.0026165596209466457,74.36369914697895,1.822895284117561,158.55321592406298,2.734382960137741,35.76499122187329
