iter,total,val_l2,elapsed,L_ic,L_vel,L_bc_u,L_bc_m,L_pde,lam_ic,lam_vel,lam_bc_u,lam_bc_m,lam_pde
1,5.965641498565674,1.0762733798411848,1.1637611389160156,0.2826319634914398,0.34553855657577515,0.0181950181722641,0.06635649502277374,0.0006797552923671901,16.511814206796597,1.077021028650921,20.402124462501046,7.7000757634056765,65.54613829310439
100,1.2009198665618896,1.0401607049082555,13.20767092704773,0.05039685219526291,0.01184582058340311,0.007448854390531778,0.003089013509452343,0.00275012687779963,16.511814206796597,1.077021028650921,20.402124462501046,7.7000757634056765,65.54613829310439
200,1.1828343868255615,1.0283115624979364,26.040692567825317,0.01976245641708374,0.006826407741755247,0.004882516339421272,0.00803784467279911,0.005223703570663929,26.560183875861597,1.1142901072829319,49.91081325319351,10.575576677008396,61.572784905614725
300,0.66347336769104,1.0214688386129116,37.686548709869385,0.006705973297357559,0.007587844971567392,0.0007685802993364632,0.002189001766964793,0.006746422499418259,26.560183875861597,1.1142901072829319,49.91081325319351,10.575576677008396,61.572784905614725
400,0.5693954229354858,1.0069193899123343,51.0328266620636,0.0057054986245930195,0.004035240970551968,0.00031411595409736037,0.0012960220919921994,0.0046582394279539585,43.56165817996443,1.1116057946134683,113.21545081844667,14.139654877158872,56.34763647271296
500,0.4624350368976593,1.0014190822238866,62.85459637641907,0.0011536474339663982,0.00835944153368473,0.00013892930292058736,0.0012072365498170257,0.006567959673702717,43.56165817996443,1.1116057946134683,113.21545081844667,14.139654877158872,56.34763647271296
600,0.3934839367866516,0.994485753649294,76.3713686466217,0.0008091870113275945,0.006669409107416868,0.00011745527444873005,0.001557105453684926,0.0049812463112175465,67.36070860200144,1.0971456771019599,192.06926641739085,18.453391013471144,56.28426210023393
700,0.3231460452079773,0.9910612345640875,87.74557113647461,0.0003269064472988248,0.011376935988664627,7.58984824642539e-05,0.0009585747611708939,0.004555030260235071,67.36070860200144,1.0971456771019599,192.06926641739085,18.453391013471144,56.28426210023393
800,0.3171255588531494,0.9880022189241994,101.23624682426453,0.0002623004256747663,0.003685248550027609,5.491439878824167e-05,0.00028819526778534055,0.004855089355260134,97.68209067728058,1.084445891616427,257.92064962283234,22.596612336716028,54.95908517792357
900,0.22791290283203125,0.9854531546925678,112.92004609107971,0.00014909985475242138,0.0020297362934798002,2.8278305762796663e-05,0.00028879751334898174,0.0035904524847865105,97.68209067728058,1.084445891616427,257.92064962283234,22.596612336716028,54.95908517792357
