iter,total,val_l2,elapsed,L_ic,L_vel,L_bc_u,L_bc_m,L_pde,lam_ic,lam_vel,lam_bc_u,lam_bc_m,lam_pde
1900,0.28198590874671936,0.9969323588187338,136.5892219543457,0.22378994524478912,0.01357576809823513,0.03553354740142822,0.007584721781313419,0.0015019188867881894,1.0,1.0,1.0,1.0,1.0
2000,0.2036486119031906,0.9954665608163357,143.79885077476501,0.1761089563369751,9.590177796781063e-05,0.019439171999692917,0.0047307005152106285,0.0032738707959651947,1.0,1.0,1.0,1.0,1.0
2100,0.243667870759964,1.0014015448028162,150.95867800712585,0.2039497196674347,0.018621889874339104,0.01905590109527111,0.0010453120339661837,0.0009950387757271528,1.0,1.0,1.0,1.0,1.0
2200,0.2364499270915985,0.996999658936403,158.09439206123352,0.19551050662994385,0.00019238430832047015,0.03299691528081894,0.005446542054414749,0.0023035784251987934,1.0,1.0,1.0,1.0,1.0
2300,0.22488664090633392,0.9950863862654252,164.76182556152344,0.18057115375995636,0.0012479359284043312,0.03603887930512428,0.004432241898030043,0.002596416976302862,1.0,1.0,1.0,1.0,1.0
2400,0.24964164197444916,0.9937715391108776,171.94049835205078,0.19595864415168762,0.0001214768344652839,0.04302659258246422,0.007648717146366835,0.002886201022192836,1.0,1.0,1.0,1.0,1.0
2500,0.23275232315063477,0.9918125383626337,178.64163851737976,0.2033328413963318,0.00478779710829258,0.019461147487163544,0.00290501257404685,0.0022655162028968334,1.0,1.0,1.0,1.0,1.0
2600,0.25092849135398865,0.9922730546027704,185.56139183044434,0.19934053719043732,0.00887704361230135,0.03137894347310066,0.006985635031014681,0.004346332047134638,1.0,1.0,1.0,1.0,1.0
2700,0.23333975672721863,0.9922555422192827,192.48777770996094,0.20958411693572998,0.005532530136406422,0.0133974589407444,0.0021373953204602003,0.0026882558595389128,1.0,1.0,1.0,1.0,1.0
2800,0.22170484066009521,0.9918433947614372,199.4419662952423,0.20167192816734314,0.0010072803124785423,0.01534669753164053,0.0006891217781230807,0.002989827422425151,1.0,1.0,1.0,1.0,1.0
2900,0.2368859052658081,0.9919801971694288,206.93130612373352,0.20574548840522766,0.005346423014998436,0.019634272903203964,0.0009619678021408617,0.005197743885219097,1.0,1.0,1.0,1.0,1.0
3000,0.2397635132074356,0.9909780367373467,213.869886636734,0.19671747088432312,0.0005211735842749476,0.03236095607280731,0.0060492027550935745,0.004114714916795492,1.0,1.0,1.0,1.0,1.0
3100,0.23822630941867828,0.99097133357681,220.62537598609924,0.1925535649061203,0.0001936341868713498,0.034344229847192764,0.006652681156992912,0.0044821929186582565,1.0,1.0,1.0,1.0,1.0
