iter,total,val_l2,elapsed,L_ic,L_vel,L_bc_u,L_bc_m,L_pde,lam_ic,lam_vel,lam_bc_u,lam_bc_m,lam_pde
1,10.265849113464355,1.9213584854374837,1.1070125102996826,0.5442142486572266,0.34553855657577515,0.0181950181722641,0.06635649502277374,0.0005168174393475056,16.4704685515675,1.0755310468036163,20.350733260621876,7.681483750889643,98.19689399220638
100,2.795060396194458,0.9995665009204684,12.15223240852356,0.12303139269351959,0.02163631096482277,0.01765657216310501,0.006545752752572298,0.003419659100472927,16.4704685515675,1.0755310468036163,20.350733260621876,7.681483750889643,98.19689399220638
200,1.9534542560577393,0.986490031244974,27.584935665130615,0.041773587465286255,0.07763119041919708,0.01270412839949131,0.03343690559267998,0.004474278073757887,22.118950484679218,1.5367333269339079,36.334815910267764,5.070259210280849,62.36359411743516
300,2.74919056892395,1.0100126447515607,90.91945838928223,0.018182136118412018,0.033849965780973434,0.0010644856374710798,0.3799645006656647,0.005288438871502876,22.118950484679218,1.5367333269339079,36.334815910267764,5.070259210280849,62.36359411743516
400,0.39953067898750305,0.9904395664244667,123.42539405822754,0.00529602961614728,0.044622257351875305,0.0009754960192367435,0.01714540459215641,0.001719174673780799,23.973335151053988,1.6003618830752486,59.43266958885687,4.208153999150826,41.315515378155105
500,0.7861238718032837,0.9867068551007648,165.18770146369934,0.005077485926449299,0.05361142009496689,0.0014433290343731642,0.09938214719295502,0.0018057537963613868,23.973335151053988,1.6003618830752486,59.43266958885687,4.208153999150826,41.315515378155105
600,0.16191652417182922,0.9802294325216075,184.7526352405548,0.0012445375323295593,0.006623862311244011,0.00018445574096404016,0.007989278994500637,0.0023074180353432894,26.30172075073157,1.6533380574138379,66.58766079213683,3.6379767737474547,33.320474463938794
700,0.1924365609884262,0.9740733696930598,198.18150639533997,0.00121407862752676,0.018928496167063713,0.000328327645547688,0.011936349794268608,0.0019184082048013806,26.30172075073157,1.6533380574138379,66.58766079213683,3.6379767737474547,33.320474463938794
800,0.09532248973846436,0.9742501176688239,211.045485496521,0.0005313537549227476,0.00045588353532366455,0.0001026366589940153,0.006170130800455809,0.0016965338727459311,38.22254477542358,2.206451103951097,76.40693629380515,2.7021894875309487,29.172363547202302
900,0.052467286586761475,0.9788752887905249,222.00587368011475,3.805402229772881e-05,0.001023723860271275,3.568257307051681e-05,0.0007944508688524365,0.0015041913138702512,38.22254477542358,2.206451103951097,76.40693629380515,2.7021894875309487,29.172363547202302
