iter,total,val_l2,elapsed,L_ic,L_vel,L_bc_u,L_bc_m,L_pde,lam_ic,lam_vel,lam_bc_u,lam_bc_m,lam_pde
1,153.84461975097656,1.9368564023175756,1.0331432819366455,0.5442142486572266,4.735787868499756,0.018639637157320976,0.0924069732427597,0.270877480506897,241.34603040577792,1.0443250703451292,299.7709682701947,107.97245040583492,7.346299685352336
100,19.149242401123047,0.9836220750884346,11.971588373184204,0.058252207934856415,0.016238776966929436,0.006900161039084196,0.0034715281799435616,0.3580096960067749,241.34603040577792,1.0443250703451292,299.7709682701947,107.97245040583492,7.346299685352336
200,4.509923934936523,0.9818263968604004,23.5384738445282,0.009448620490729809,0.016968704760074615,0.0037141526117920876,0.01255855429917574,0.2030743509531021,182.7182640180689,1.3376635540330735,245.7347351439323,60.29512857059902,5.37179783106137
300,1.4249788522720337,0.9758197478814898,34.58557724952698,0.002985133323818445,0.008226605132222176,0.0004074600583408028,0.00368304131552577,0.1017051488161087,182.7182640180689,1.3376635540330735,245.7347351439323,60.29512857059902,5.37179783106137
400,0.9186626672744751,0.960438091162227,46.20646142959595,0.0029419255442917347,0.006997421849519014,0.0002366075641475618,0.001270541688427329,0.07298298180103302,145.44069547086858,1.3779671642758742,247.2426073545601,36.455984970443225,5.156358471623761
500,0.5646708011627197,0.9652679011424813,56.867690086364746,0.0010836867149919271,0.0034059721510857344,9.698020585346967e-05,0.0024509443901479244,0.05605430528521538,145.44069547086858,1.3779671642758742,247.2426073545601,36.455984970443225,5.156358471623761
600,0.740418016910553,0.9650482096484859,69.38357400894165,0.000898272090125829,0.01350718829780817,0.0002726889797486365,0.010206394828855991,0.05245170742273331,132.78389767177885,1.3724007903614153,243.33460231769152,23.75086053606225,5.6020926270427545
700,0.31097009778022766,0.9629876576339654,80.16399312019348,0.0003696251369547099,0.0009327014558948576,5.585269536823034e-05,0.00048011145554482937,0.042058538645505905,132.78389767177885,1.3724007903614153,243.33460231769152,23.75086053606225,5.6020926270427545
800,0.1961938440799713,0.9624416578646159,92.57730340957642,0.0001483219093643129,0.00046453700633719563,6.344684516079724e-05,0.00040340295527130365,0.02944335713982582,129.253658717906,1.52295948175603,214.3544819897302,14.490090414847018,5.327848793631608
900,0.2370448112487793,0.9610952868576003,103.84038305282593,0.00021622377971652895,0.001107925665564835,3.88599764846731e-05,0.0004000690532848239,0.036277852952480316,129.253658717906,1.52295948175603,214.3544819897302,14.490090414847018,5.327848793631608
1000,0.19449400901794434,0.9603462621054542,116.9468777179718,9.332623449154198e-05,0.00037818949203938246,2.1649819245794788e-05,0.0004974780022166669,0.03246699273586273,124.93361052400647,1.5597951960743628,233.07793611431026,10.15366792728772,5.302221548766413
